Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Venezuela, RB",VEN,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of social safety net programs in richest quintile (% of population),per_sa_allsa.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.881062534,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.097014595,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.641610324,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.081412903,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.995950593,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.739150045,,,,,,,,,,,,
"Venezuela, RB",VEN,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.52340927,,,,,,,,,,,,
"Venezuela, RB",VEN,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.251122231,,,,,,,,,,,,,
"Venezuela, RB",VEN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.482681947,1.890929306,2.384822216,2.915005297,3.457617861,4.792570823,7.647980112,16.93839114,59.37352473,,
"Venezuela, RB",VEN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26197174,0.254246462,0.264725397,0.25642535,0.250075536,0.312253724,0.28001533,0.314949656,0.330513893,0.371393321,0.418718922,0.415430311,0.339290711,0.324626056,0.35919166,0.408175214,0.454472055,0.511079524,0.653014982,0.69884963,0.835596617,0.632551921,0.708435372,0.669387045,0.889598324,,,,
"Venezuela, RB",VEN,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.152881461,,,,,,,,,,,,,
"Venezuela, RB",VEN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012286475,0.014441199,0.018107217,0.023283422,0.037136217,0.055206458,0.116850397,0.153884402,0.180989408,0.224952935,0.284728867,0.300646916,0.393882586,0.521089744,0.679339186,0.853004561,0.975751502,1.097287738,1.400455931,1.498752916,2.160936412,2.713204954,3.038691839,4.052067538,5.590413786,,,,
"Venezuela, RB",VEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.349583332,3.349833332,3.349666666,3.349666666,0.00435,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.007016667,0.0075,0.008083333,0.0145,0.0145,0.034691667,0.046891667,0.056825,0.068383333,0.090841667,0.146858333,0.176841667,0.41735,0.488633333,0.547566667,0.605725,0.679966667,0.723658333,1.16095,1.606958333,1.891333333,2.08975,2.147,2.147,2.147,2.147,2.582060317,4.2893,4.2893,6.047961842,,,,,
"Venezuela, RB",VEN,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,0.0033,0.0033,0.0033,0.0033,0.0044,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.0044,0.0044,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.007,0.0075,0.0081,0.0145,0.0145,0.0347,0.0469,0.0568,0.0684,0.0908,0.1485,0.1768,0.4173,0.4886,0.5476,0.6057,0.68,0.7237,1.1609,1.6052,1.8913,2.0898,2.147,2.147,2.1446,2.1446,2.5861,4.2893,4.2893,6.0534,6.2842,,,,
"Venezuela, RB",VEN,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,,,,,,,,,,,,,,-92333768.08,-6109152102,-5308143883,-4944963976,-4471080700,-5013302445,-4646536481,-1709421587,-993369198,-1289806617,-1544208743,-1213248512,-1562432452,-4185143501,-3991687315,-4575922069,-2864160701,-3296867884,-4390165170,-4417956651,-5630984361,-5702311825,-5685159859,-4900807167,0,-3241093037,-184045341.3,5202934025,2435569245,3881970522,4355318573,9723978912,17428250733,22061126003,22975775155,29694922422,10447489340,26772394256,29266400565,24778331461,15418274586,4545322619,,,,
"Venezuela, RB",VEN,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,,,,,,,,,,,,,,,-143304859.4,-122379838.3,-156277495.8,-177025774.4,-230357191,-201589718.4,-192720556.6,-161664229.9,-238799488.4,-73259400.13,-79891729.08,-68438134.36,-57400767.29,-56701271.47,-73344751.88,-187639287.5,-209962949.9,-230535990.9,-218525224,-210714896.8,-49056396.06,49434043.96,72014234.49,-47397595,-85683457.11,-26678846.6,-64867362.81,-53304009.57,-70310575.91,9459618.099,-32416896.25,-26282167.37,-29799131.83,-251363772.6,-242025034,-138379772,-176499940.5,-207436382.9,-219028194.4,,,,,,
"Venezuela, RB",VEN,Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,,,,,,-195800,-235900,-213600,-356000,-431700,-414000,-365200,-418000,-477300,-855700,-743900,-997600,-1216900,-1750100,-1750100,-1887700,-1758700,-2747700,-907300,-1204000,-1282500,-980100,-1319500,-2131500,-6350100,-14163800,-20675200,-25581600,-33414400,-12474000,19271200,57587400,-48352000,-107646000,-38008000,-115711000,-107881000,-190580000,28135000,-136294000,-132120000,-152518000,-927020000,-1309063000,-696378000,-723315000,-2137658000,-4206898000,-7360736000,4648619000,,,,
"Venezuela, RB",VEN,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,,,,,,-43511111.11,-52422222.22,-47466666.67,-79111111.11,-95933333.33,-92000000,-83000000,-95000000,-111000000,-199000000,-173000000,-232000000,-283000000,-407000000,-407000000,-439000000,-409000000,-639000000,-211000000,-172000000,-171000000,-121000000,-91000000,-147000000,-183000000,-302000000,-364000000,-374000000,-368000000,-84000000,109000000,138000000,-98960294.72,-196577794,-62750536.57,-170163235.3,-149068674.9,-164165733.5,17527410.91,-72063659.92,-63221360.9,-71037727.06,-431774569.2,-610399608.3,-324712300.7,-279693360.7,-498369897.2,-980788939.9,-1215967225,739731230.7,,,,
"Venezuela, RB",VEN,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,844585400,1011984600,1124684400,1269046400,779983300,766996800,829751100,836723800,962232300,990123200,1115631700,983150400,885532700,815805700,683324400,892505400,857641900,864614600,704242500,864614600,822778400,766996800,864614600,1687393000,1309681900,995422400,1084184900,804231000,745451200,378826700,374155000,670773600,860779600,764138000,597699700,747124600,649925200,3693754000,3830175000,3714843000,3816046000,4101519000,3264989000,2530603000,3877452000,4567159000,5533538000,6506928000,6850588000,6270995000,6126246000,6489571000,7078015000,6977225000,6356064000,,,,
"Venezuela, RB",VEN,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,,,,,,,,2274100,2370800,2757900,2806300,2612800,2612800,3290100,4451400,4548100,5032000,4451400,6290000,7741500,8128600,9386600,19644100,18176100,21294900,5687100,31645300,18329000,47406100,32236600,58292600,86919700,132858700,353680300,759163900,1678279800,3693754000,4334274000,4706007000,5241597000,6120684000,6735602000,7142245000,16785687000,24769563000,31774879000,37346953000,43574401000,53841517000,73052147000,1.05E+11,1.36E+11,1.95E+11,3.31E+11,,,,
"Venezuela, RB",VEN,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,,,,,,,,,505355555.6,526844444.4,612866666.7,637795454.5,593818181.8,607627907,765139534.9,1035209302,1057697674,1170232558,1035209302,1462790698,1800348837,1890372093,2182930233,4568395349,2596585714,2839320000,702111111.1,2182434483,1264068966,1366170029,687347548,1026278169,1270755848,1463201542,2381685522,4293913462,4021758447,7559873107,7915036523,7769534423,7708230882,8457487909,5802051856,4449442437,8875211230,11852599770,14799664183,17394947834,20318195001,25105622027,28247997757,24427020493,31684770709,32172466383,52614641164,,,,
"Venezuela, RB",VEN,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-1760100,-1957400,-2126900,-2049300,-3045300,-3132800,-2994900,-2901400,-3164000,-2736800,-2433200,-3247200,-2064000,-2958400,-2739100,430000,894400,378400,163400,-12900,1414700,2468200,-6579000,-9085900,-14468366.67,-16747500,-12949500,-23475500,-25679500,-82149866.67,-36294150,-33981350,-119397300,-155793458.3,-279618266.7,-343603358.3,-719928750,-1203747000,-1366839000,-887407000,-947500000,-1469000000,-3191710000,-3511660000,-6598986000,-4597946000,-2153809000,5219518000,1457160000,-5714290000,-12544972000,-34267413000,-43227778000,-71085030000,-34094652000,,,,
"Venezuela, RB",VEN,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-533363636.4,-593151515.2,-644515151.5,-621000000,-692113636.4,-696177777.8,-665533333.3,-644755555.6,-703111111.1,-608177777.8,-540711111.1,-738000000,-469090909.1,-688000000,-637000000,100000000,208000000,88000000,38000000,-3000000,329000000,574000000,-1530000000,-2113000000,-2066909524,-2233000000,-1598703704,-1619000000,-1771000000,-2367431316,-773862473.3,-598263204.2,-1745574561,-1715786986,-1882951291,-1943457909,-1725206686,-2463665575,-2496053689,-1465093281,-1393382353,-2029846622,-2749341029,-2187677548,-3489127055,-2200184707,-1003171402,2431074988,679455376.3,-2664501539,-4850923011,-7989045532,-10078049565,-11742992368,-5425456224,,,,
"Venezuela, RB",VEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,24.40365209,23.56679092,23.11469546,25.95620657,39.20166794,30.98706159,27.22384237,25.06981105,19.67053117,23.6878842,24.24927518,19.97226586,12.11173215,4.152300235,27.24378995,26.1856604,19.64233439,23.98154277,20.39144241,22.27631231,29.55053634,24.467006,20.2037162,17.69143752,21.85046514,23.51010568,31.69723163,31.96256476,25.9489352,28.70623629,34.46699076,29.08217221,30.32164073,29.75493764,35.66095746,40.63935011,40.70429809,37.13654278,36.56020403,22.41370968,31.43295512,30.54288285,25.62897701,19.02767037,8.939355092,,,,
"Venezuela, RB",VEN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,25.60100662,24.98673317,23.91735927,27.04859264,40.18232813,30.87464565,27.04480347,25.00903357,19.65153755,23.68935526,24.11506805,19.8009081,12.39162735,4.286367637,28.21560852,27.16456824,20.17645113,24.81813163,21.00923368,23.55763273,30.02870283,24.7438227,20.80496685,18.21166275,22.5782062,24.11556972,32.49185328,32.90697822,26.67803777,29.14201012,34.88190912,29.57055096,31.2464311,30.55429721,36.8028513,41.26327159,40.92807413,36.74872652,36.4817503,22.59627508,31.82559632,31.33385174,26.32478628,19.64961632,9.041046508,,,,
"Venezuela, RB",VEN,Gross savings (current LCU),NY.GNS.ICTR.CN,,,,,,,,,,,12696000,13466300,14216000,19013700,43997600,36595100,36780500,39035200,33255000,49208500,61641900,56962500,35277600,12062100,114443533.3,121695500,96084800,167012500,178075000,336452733.3,673533850,743183350,834713100,964873841.7,1895565433,3217519242,9330930250,13406106800,12977832400,17035601100,27454920000,25867311400,32698907700,39939408000,75844823400,1.24E+11,1.60E+11,1.84E+11,2.48E+11,1.59E+11,3.20E+11,4.15E+11,4.19E+11,4.27E+11,2.71E+11,,,,
"Venezuela, RB",VEN,Gross savings (current US$),NY.GNS.ICTR.CD,,,,,,,,,,,2821333333,3060522727,3230909091,4421790698,10232000000,8510488372,8553604651,9077953488,7733720930,11443837209,14335325581,13247093023,8204093023,2805139535,16349076190,16226066667,11862320988,11518103448,12281034483,9696044188,14361062900,13084213908,12203407895,10626363895,12764750393,18198638245,22360245028,27437795334,23699474799,28125476474,40374882353,35743141357,28166859936,24881265886,40101952837,59134321658,74683237541,85549230088,1.16E+11,73917641705,1.24E+11,96662784767,97719762222,70593680708,43119812323,,,,
"Venezuela, RB",VEN,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189070001,0.317420006,0.201100007,0.238030002,0.240140006,0.188229993,0.152960002,0.250099987,0.318529993,0.33713001,0.245800003,,,
"Venezuela, RB",VEN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.11666107,,,57.02632523,,,73.49450684,
"Venezuela, RB",VEN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.51100159,,,27.62617493,,,56.98406219,
"Venezuela, RB",VEN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.71725082,,,63.90377808,,,78.27359772,
"Venezuela, RB",VEN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.12236023,,,37.93126297,,,57.93753433,
"Venezuela, RB",VEN,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.871315,,,66.57878113,,,78.27529144,
"Venezuela, RB",VEN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.05916214,,,61.10890961,,,77.30594635,
"Venezuela, RB",VEN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.15054321,,,53.25737,,,70.03800964,
"Venezuela, RB",VEN,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.01631165,,,62.99526215,,,82.32896423,
"Venezuela, RB",VEN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.74470711,,,48.03144836,,,60.18403625,
"Venezuela, RB",VEN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,15.6752756,14.80905861,14.22523285,23.58509911,24.77817998,26.40500989,23.49326855,24.47399399,25.18945853,28.26610202,28.04959154,29.98074937,32.51747911,37.53934992,31.78252579,39.87366424,47.63915206,51.86903523,59.24523838,55.56843509,56.522673,57.39453311,63.96480218,66.96363411,50.68823916,50.01738603,56.37466985,49.51163161,48.04033744,31.63665508,25.36352792,27.16869378,26.86391061,22.39570084,12.96155511,11.80237439,9.490593075,14.7465501,14.05445719,13.61787224,12.46922362,12.1850965,9.97947313,8.771811073,10.98097914,13.12916846,17.00355689,23.44811411,21.43585025,23.5869664,18.83101148,20.47422565,25.30374966,29.89614969,,,,,
"Venezuela, RB",VEN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,17.0231,17.02930728,14.99068586,23.48698192,22.77851671,24.80996704,21.78484664,22.6215015,23.68264865,27.74560854,27.96636233,29.70354037,33.09550909,36.29448623,28.00399166,36.08384562,41.60794647,46.90416554,53.8958358,50.22499603,52.1216675,55.88244369,63.72594998,65.75974554,49.7384734,48.83986995,55.35911704,48.62560147,53.13007353,36.22097631,37.39327352,32.67782763,33.82347695,31.26564774,34.62231296,35.83782136,19.27378125,17.50177367,18.19081771,17.56995165,14.90762371,15.78977637,15.26618317,10.60284511,10.51353337,12.64273176,18.42123602,19.94084489,20.18480518,25.90267578,22.50876865,33.65569891,48.34235619,61.92782976,,,,,
"Venezuela, RB",VEN,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.02701013,11.55628074,10.19545849,11.37550487,13.55207237,17.48684225,24.06950591,21.90012299,24.75958957,22.17402623,29.22721768,39.70561234,54.01967606,,,,,
"Venezuela, RB",VEN,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,0.627166842,0.085109532,-1.175275191,-0.90691605,-2.493756489,-1.97653263,-2.106741573,-2.214054054,-1.941756173,-0.884774107,-0.329072561,-1.162212772,0.087802023,-1.960465783,-4.26323574,-4.280682145,-6.41705649,-5.623418494,-5.771028037,-5.727578621,-4.801554675,-1.904119099,-0.709999039,-1.818707572,-1.258117656,-3.342980284,-3.817777796,-2.798091959,0.691929191,1.138323884,9.409159372,3.558708961,5.656716971,6.927081395,10.43870946,12.53021442,3.806301567,-0.87186741,1.113676748,1.065285761,-0.281394827,1.853106312,3.794917215,0.488389848,-0.770719333,-0.825102009,1.038623138,-4.032805705,-1.632212372,1.227769455,0.367502841,4.428481232,8.63674385,7.908153705,,,,,
"Venezuela, RB",VEN,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,-23.13700399,-0.989593141,9.778566348,-21.07967419,-8.439120212,-35.24239943,-4.380528909,12.93846565,10.20198316,21.46353118,-5.055957991,-7.917595505,-35.31445735,-7.661556204,23.09878633,4.701637098,-3.28587533,13.38442313,2.672189947,-7.218669896,-11.53910259,-9.872293159,-2.058999173,1.434858453,-5.964399617,11.18564461,-18.90855875,-8.583113847,2.034527031,-14.47032296,-16.53997606,,,,
"Venezuela, RB",VEN,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,,,,-2.72,-1.189166667,-0.439166667,-0.470833333,-0.450833333,-6.413333333,7.71,6.059166667,5.895833333,6.156666667,15.63376667,15.02563333,11.835,8.989166667,11.51083333,10.8475,8.899166667,6.94,7.576666667,7.985,5.8975,5.183333333,5.214166667,6.398333333,6.2175,3.484166667,3.546666667,2.56,1.870833333,1.391666667,2.53,4.508333333,5.69,6.326666667,
"Venezuela, RB",VEN,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,,,9.569166667,9.3275,8.486666667,8.471666667,8.4975,22.4975,35.53166667,37.16333333,41.3275,59.90166667,54.655,39.74416667,39.41333333,23.685,46.3525,32.12583333,25.19916667,22.45166667,36.5775,25.19333333,18.49666667,16.80916667,15.47666667,17.105,22.37083333,19.89333333,18.3475,17.15,16.38,15.895,17.21166667,19.395,20.775,21.05916667,
"Venezuela, RB",VEN,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,12.28916667,10.51666667,8.925833333,8.9425,8.948333333,28.91083333,27.82166667,31.10416667,35.43166667,53.745,39.02123333,24.71853333,27.57833333,14.69583333,34.84166667,21.27833333,16.3,15.51166667,29.00083333,17.20833333,12.59916667,11.62583333,10.2625,10.70666667,16.15333333,16.40916667,14.80083333,14.59,14.50916667,14.50333333,14.68166667,14.88666667,15.085,14.7325,
